dataset	model	population_id	population_name	population	median_f1	mean_f1	median_precision	median_recall	median_support	n_runs
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[E]	1	CD14 monocytes	CD14 monocytes	0.3971334744683211	0.577552880628316	0.8065550489994421	0.9276057396917573	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[E]	2	CD19	CD19	0.911181092194044	0.8299100182901716	0.8562728917523499	0.9318883767130729	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[E]	3	CD3+	CD3+	0.02697368988012651	0.06598229984282641	0.057258651148290554	0.016846031551913904	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[E]	4	CD4	CD4	0.6035818378482626	0.572563260832116	0.7883358644929687	0.47213092089345643	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[E]	5	CD8	CD8	0.35217947624328244	0.3014200878685311	0.2397678296640979	0.2012931639880415	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[V]	1	CD14 monocytes	CD14 monocytes	0.4694296034975784	0.503338012302814	0.9457314903700919	0.45095347429126376	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[V]	2	CD19	CD19	0.673091987351688	0.6705350027833118	0.7302243153535096	0.6966090660940872	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[V]	3	CD3+	CD3+	0.10706280980717932	0.10731905880833835	0.060171893408309696	0.16471930873322102	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[V]	4	CD4	CD4	0.45245603451895805	0.4147347707421491	0.720844700875899	0.32970029688206665	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	gatemeclass[V]	5	CD8	CD8	0.10593059236254423	0.14512605156329406	0.2265403169269782	0.0215080971659919	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	knn	1	CD14 monocytes	CD14 monocytes	0.9250743737802951	0.928653424387702	0.9307208036994483	0.9345366912253988	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	knn	2	CD19	CD19	0.935063653034957	0.9303258285791005	0.9184151209841676	0.9555881485620276	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	knn	3	CD3+	CD3+	0.24884864569510579	0.2510426339993822	0.17457396942217548	0.4331286343133525	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	knn	4	CD4	CD4	0.8512398771794365	0.833157780754083	0.9415692323594541	0.7830280927085811	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	knn	5	CD8	CD8	0.5693638367408984	0.5644894797772785	0.5687813493815707	0.5470862432194814	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	lda	1	CD14 monocytes	CD14 monocytes	0.9821516729210015	0.9784365850456306	0.9925257100881488	0.9719922547074233	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	lda	2	CD19	CD19	0.9863716684261931	0.987319705606077	0.9752662602987474	0.9976874485884124	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	lda	3	CD3+	CD3+	0.22548878969174815	0.21519625740821208	0.37503508673440744	0.1612070317684391	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	lda	4	CD4	CD4	0.9363385395771996	0.9224342063626013	0.96919553495214	0.909805359549671	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	lda	5	CD8	CD8	0.7870655829596412	0.762311865508328	0.8927676767676768	0.6832385028393854	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	random	1	CD14 monocytes	CD14 monocytes	0.1524476833148028	0.15448179723880442	0.14091364670088985	0.16680505894381273	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	random	2	CD19	CD19	0.1470991270057037	0.14526362766720036	0.13083386253724782	0.16686210740961108	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	random	3	CD3+	CD3+	0.0897514460370365	0.08832437191621721	0.06134311281820782	0.16637682734633988	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	random	4	CD4	CD4	0.25133065266623944	0.2517102797088646	0.5155773537717234	0.16678613053613053	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	random	5	CD8	CD8	0.1571044803625306	0.15949114640271517	0.14849636653550166	0.16677200585886554	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cyanno	1	CD14 monocytes	CD14 monocytes	0.9996553966384691	0.9996199278386957	0.9996241429811942	0.9997537169300167	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cyanno	2	CD19	CD19	0.9985953291840346	0.9984226086003826	0.9977578347415804	0.9994342307538446	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cyanno	3	CD3+	CD3+	0.908743231248548	0.9114217794213909	0.9496553439974242	0.8750339655453508	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cyanno	4	CD4	CD4	0.9976061952383583	0.9975002305804496	0.9967699666525598	0.9984429854519539	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cyanno	5	CD8	CD8	0.973843972859199	0.9743265934459955	0.9642442048169433	0.9853549040540911	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cygate	1	CD14 monocytes	CD14 monocytes	0.9840122751238715	0.982390642590982	0.9877904494724645	0.9798907548310202	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cygate	2	CD19	CD19	0.9880223795387074	0.9900412773884816	0.9767956817763602	0.998795777695545	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cygate	3	CD3+	CD3+	0.365107176523628	0.45006835081033536	0.3678354391640799	0.4841177109939677	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cygate	4	CD4	CD4	0.9638152511085315	0.9672416457927999	0.9660355078790903	0.9594152197468221	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	cygate	5	CD8	CD8	0.8513449134170169	0.7937329417578844	0.9526527205383692	0.7890966103040407	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	dgcytof	1	CD14 monocytes	CD14 monocytes	0.9967317855099718	0.9964017794629666	0.9990870313552346	0.9950264082320148	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	dgcytof	2	CD19	CD19	0.9939187818842727	0.9940367332233073	0.9914430491797698	0.9977671688157429	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	dgcytof	3	CD3+	CD3+	0.8455725548182879	0.8465842928583672	0.8733238106343284	0.8358851847830021	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	dgcytof	4	CD4	CD4	0.9913436602236626	0.9918611508123999	0.9867068319749452	0.9952400356437594	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	dgcytof	5	CD8	CD8	0.9724498465438464	0.9666696707721943	0.9666034266937882	0.9645157406850057	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[E]	1	CD14 monocytes	CD14 monocytes	0.8585468347566761	0.6397613626387033	0.9767604913746513	0.8738822705371315	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[E]	2	CD19	CD19	0.9632669670106089	0.955488906057994	0.9758472649537319	0.9492345034778191	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[E]	3	CD3+	CD3+	0.13953557665921285	0.13444960979640272	0.12299236767974042	0.17110684260341852	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[E]	4	CD4	CD4	0.773895725177923	0.6412110820876931	0.7299356388053166	0.7975067279834857	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[E]	5	CD8	CD8	0.2581789906926711	0.1862421426631354	0.26	7.188317325503597e-5	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[V]	1	CD14 monocytes	CD14 monocytes	0.3867382352612961	0.4490953724628652	0.9597216628008722	0.42725932453271426	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[V]	2	CD19	CD19	0.5875373721479151	0.6596225261268925	0.504883688435552	0.8554316705051348	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[V]	3	CD3+	CD3+	0.09641893762067189	0.11162042030616842	0.1859143857344944	0.13988689091703366	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[V]	4	CD4	CD4	0.7498304539106899	0.5713553906174427	0.6324826924267999	0.8385119775271171	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	gatemeclass[V]	5	CD8	CD8	1.1058643989074061e-5	0.10706062512379826	0.2	5.4748022227697025e-6	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	knn	1	CD14 monocytes	CD14 monocytes	0.927509094132069	0.9307534007846606	0.9228458218617457	0.9422272448848771	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	knn	2	CD19	CD19	0.9430238441681698	0.9390340402430257	0.9255883951339827	0.9720770953154498	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	knn	3	CD3+	CD3+	0.27013117057558395	0.2576975580908394	0.1749522321864409	0.5122348421580091	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	knn	4	CD4	CD4	0.8348571017205386	0.815608299662302	0.9542024649794585	0.7541441017722736	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	knn	5	CD8	CD8	0.5153590938992649	0.5243298570639185	0.5548873192061891	0.5118470977637846	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	lda	1	CD14 monocytes	CD14 monocytes	0.9843611595657523	0.9782293396766062	0.9928949551131928	0.9759728075486629	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	lda	2	CD19	CD19	0.9869747685564361	0.9874215259292078	0.9763477269679496	0.9975710449938694	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	lda	3	CD3+	CD3+	0.26535299438013843	0.23691884568373017	0.40853702089970145	0.3082871884482331	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	lda	4	CD4	CD4	0.9417742567591119	0.9239223169049741	0.9702703034103669	0.9149042654404186	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	lda	5	CD8	CD8	0.7566168500574807	0.7654177811273695	0.9075186351808737	0.6831748229298341	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	random	1	CD14 monocytes	CD14 monocytes	0.15235151247516004	0.153907425641525	0.14116997171485712	0.1656357854185378	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	random	2	CD19	CD19	0.1470991270057037	0.14517026733044577	0.13083386253724782	0.16654250283248748	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	random	3	CD3+	CD3+	0.0897514460370365	0.08821371034556097	0.06134311281820782	0.16637682734633988	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	random	4	CD4	CD4	0.25328905941192825	0.25214963318795247	0.5167359439947495	0.16697698135198136	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-50000	random	5	CD8	CD8	0.1576993192094178	0.1591439399356708	0.14885984143264777	0.16605469612151127	198192	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	1	/Granulocytes	/Granulocytes	0.9999884336778607	0.9998741364445863	0.9999852812630479	0.9999814940130047	3329067	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	10	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 mid	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 mid	0.9987470093714242	0.995396236995994	0.9978142023298948	0.9996734469800944	211298	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	11	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14hi	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14hi	0.9978524208685449	0.996708391554262	0.9960622533577465	0.9996490347027638	350462	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	12	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14mid	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14mid	0.9566941140591643	0.9426657907886612	0.9947740320918592	0.9185944363103953	14496	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	13	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes non-class	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes non-class	0.9955466264858529	0.9899591638003968	0.9941152868797646	0.9969820937562873	29822	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	14	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC1	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC1	0.967513874129177	0.8859020634015813	0.9994714587737843	0.9282786885245902	998	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	15	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC2	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC2	0.9937769528904417	0.9862226092521231	0.9926931675663886	0.9948631072736215	18299	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	16	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR hi/pDC	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR hi/pDC	0.9916303520785779	0.9791300818797731	0.9901236273223288	0.9931416695531694	14435	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	17	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR low/Basophils	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR low/Basophils	0.9987006642204505	0.9981992057947745	0.9986695216514563	0.9987116445856864	48100	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	18	/PBMC/T cells/NKT cells	/PBMC/T cells/NKT cells	NA	NA	NA	0	428	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	19	/PBMC/T cells/T cells CD4/T cells CM	/PBMC/T cells/T cells CD4/T cells CM	0.9996567434313174	0.9987507057549936	0.9995121356262959	0.9998013930856421	352455	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	2	/PBMC/B cells/B cells DN	/PBMC/B cells/B cells DN	0.9829748561042109	0.9742788542948685	0.9916478271791007	0.971846172277465	16694	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	20	/PBMC/T cells/T cells CD4/T cells EM	/PBMC/T cells/T cells CD4/T cells EM	0.9974241829996078	0.9928756976287728	0.9964207806510367	0.9975229641861906	48445	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	21	/PBMC/T cells/T cells CD4/T cells Naive	/PBMC/T cells/T cells CD4/T cells Naive	0.9994962790547024	0.998871335594652	0.9991559127419214	0.9998140395792969	462464	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	22	/PBMC/T cells/T cells CD4/T cells TEMRA	/PBMC/T cells/T cells CD4/T cells TEMRA	0.8711484593837535	0.6008582572177623	0.9909344490934449	0.7741132545115121	1619	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	23	/PBMC/T cells/T cells CD4hiCD8hi	/PBMC/T cells/T cells CD4hiCD8hi	0.9754095485319395	0.9341767618450734	0.9848270995059986	0.9640801608764995	14421	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	24	/PBMC/T cells/T cells CD4lowCD8low	/PBMC/T cells/T cells CD4lowCD8low	0.9977265220918563	0.9952891510430888	0.9959540606634828	0.9993118188495463	155651	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	25	/PBMC/T cells/T cells CD8/T cells CM	/PBMC/T cells/T cells CD8/T cells CM	0.9989934269180011	0.9968865648552204	0.9984432177634436	0.999526817914418	161051	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	26	/PBMC/T cells/T cells CD8/T cells EM	/PBMC/T cells/T cells CD8/T cells EM	0.9960719976021833	0.9904810313955774	0.9973463907755489	0.9943315149483436	32813	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	27	/PBMC/T cells/T cells CD8/T cells Naive	/PBMC/T cells/T cells CD8/T cells Naive	0.9989216614934825	0.9973178678876992	0.9983359429765656	0.9991478079727298	152460	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	28	/PBMC/T cells/T cells CD8/T cells TEMRA	/PBMC/T cells/T cells CD8/T cells TEMRA	0.9931325937665081	0.9795533441306514	0.99729642046069	0.9888491479065853	9506	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	3	/PBMC/B cells/B cells NSM	/PBMC/B cells/B cells NSM	0.9927083635941085	0.98548080516801	0.9979712393340892	0.9876871495462165	17299	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	4	/PBMC/B cells/B cells Naive/B cells TR	/PBMC/B cells/B cells Naive/B cells TR	0.9960389238694906	0.9855102878084034	0.9967429785225396	0.9949682082246923	21861	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	5	/PBMC/B cells/B cells SWME/B cells CD27hi CD20hi	/PBMC/B cells/B cells SWME/B cells CD27hi CD20hi	0.9945898481758442	0.9879542153588766	0.990745182133687	0.9975085273617085	35167	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	6	/PBMC/B cells/B cells SWME/B cells PB	/PBMC/B cells/B cells SWME/B cells PB	0.9362238467355684	0.865690062441236	0.972241029113067	0.8885167464114833	2090	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	7	/PBMC/B cells/B cells SWME/B cells PC	/PBMC/B cells/B cells SWME/B cells PC	0.9517634034477305	0.9034938192939532	0.9447409733124019	0.9588910133843213	3138	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	8	/PBMC/CD3 CD19 DP	/PBMC/CD3 CD19 DP	0.9883278519378345	0.9838751035960256	0.9930668048985939	0.9836339130992876	15581	5
dataset_name-FR-FCM-Z3YR_seed-42	cyanno	9	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 hi	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 hi	0.9821588482468829	0.9334284297487058	0.9978867286559594	0.9662510165356465	7488	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	1	/Granulocytes	/Granulocytes	0.9970884244597444	0.9970030690859144	0.9998615746699264	0.9943306145562512	3329067	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	10	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 mid	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 mid	0.9499644296893526	0.9498225932068666	0.9897116522998346	0.9126106572369224	211298	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	11	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14hi	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14hi	0.941783940702318	0.93962813340573	0.9738045028462767	0.9155123211198367	350462	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	12	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14mid	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14mid	0.4343099012366172	0.47247693011039543	0.3030460968264999	0.7464128035320088	14496	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	13	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes non-class	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes non-class	0.476849095488894	0.49868267814426	0.8027027027027027	0.35776380441878847	29822	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	14	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC1	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC1	0.7021171507549682	0.6263907164096763	0.694665028901193	0.6004098360655737	998	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	15	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC2	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC2	0.9012009340598244	0.8884769517204858	0.8804374721631117	0.9252418164927045	18299	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	16	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR hi/pDC	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR hi/pDC	0.9162992859360448	0.921220880317779	0.8646510810335736	0.9733333333333334	14435	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	17	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR low/Basophils	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR low/Basophils	0.9933156740201151	0.9887552753284988	0.9887730718523401	0.997900207900208	48100	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	18	/PBMC/T cells/NKT cells	/PBMC/T cells/NKT cells	0.00401673640167364	0.010554411965331387	0.002059143167648573	0.08144796380090498	428	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	19	/PBMC/T cells/T cells CD4/T cells CM	/PBMC/T cells/T cells CD4/T cells CM	0.9728808078008101	0.9735510877963373	0.9897299183224341	0.9559546608786937	352455	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	2	/PBMC/B cells/B cells DN	/PBMC/B cells/B cells DN	0.37391643128469854	0.3752231639411102	0.9997395833333333	0.2299628609081107	16694	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	20	/PBMC/T cells/T cells CD4/T cells EM	/PBMC/T cells/T cells CD4/T cells EM	0.9705462980697611	0.9684880814407928	0.9515513176288939	0.9903150854487416	48445	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	21	/PBMC/T cells/T cells CD4/T cells Naive	/PBMC/T cells/T cells CD4/T cells Naive	0.9705693199552065	0.970289203207243	0.9655602857187598	0.9756305959100269	462464	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	22	/PBMC/T cells/T cells CD4/T cells TEMRA	/PBMC/T cells/T cells CD4/T cells TEMRA	0.0018726591760299624	0.008122693101385905	0.003780718336483932	0.0019280205655526992	1619	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	23	/PBMC/T cells/T cells CD4hiCD8hi	/PBMC/T cells/T cells CD4hiCD8hi	0.0784676354029062	0.08830103787574844	0.8261474269819193	0.041189931350114416	14421	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	24	/PBMC/T cells/T cells CD4lowCD8low	/PBMC/T cells/T cells CD4lowCD8low	0.9714324512416613	0.9692586139979553	0.9973211930161607	0.9467453663572057	155651	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	25	/PBMC/T cells/T cells CD8/T cells CM	/PBMC/T cells/T cells CD8/T cells CM	0.8928952859214202	0.8926675983500599	0.9915788884692321	0.8072358492979	161051	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	26	/PBMC/T cells/T cells CD8/T cells EM	/PBMC/T cells/T cells CD8/T cells EM	0.7914424754384355	0.7592090853077135	0.9952664962605321	0.6567214213878646	32813	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	27	/PBMC/T cells/T cells CD8/T cells Naive	/PBMC/T cells/T cells CD8/T cells Naive	0.9196990840765324	0.9175810886927771	0.9404606458734368	0.9098953890923687	152460	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	28	/PBMC/T cells/T cells CD8/T cells TEMRA	/PBMC/T cells/T cells CD8/T cells TEMRA	0.4153452225865864	0.36853186681647065	0.3530894371037959	0.5042539267015707	9506	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	3	/PBMC/B cells/B cells NSM	/PBMC/B cells/B cells NSM	0.9626381040735431	0.9575982177615902	0.9370074430823118	0.9890061077179345	17299	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	4	/PBMC/B cells/B cells Naive/B cells TR	/PBMC/B cells/B cells Naive/B cells TR	0.9281686234630675	0.9130301516917715	0.908268500090465	0.9489603024574669	21861	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	5	/PBMC/B cells/B cells SWME/B cells CD27hi CD20hi	/PBMC/B cells/B cells SWME/B cells CD27hi CD20hi	0.8838205819337894	0.8854084480135692	0.8853606309082362	0.9090909090909091	35167	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	6	/PBMC/B cells/B cells SWME/B cells PB	/PBMC/B cells/B cells SWME/B cells PB	0.5382985165001514	0.4744756209451978	0.6827956989247311	0.4266908760780754	2090	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	7	/PBMC/B cells/B cells SWME/B cells PC	/PBMC/B cells/B cells SWME/B cells PC	0.8070978820835719	0.7838799388073467	0.9263336155800169	0.7106437221159975	3138	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	8	/PBMC/CD3 CD19 DP	/PBMC/CD3 CD19 DP	0.8806395094174332	0.8843941472934497	0.9045811518324607	0.8859034012713808	15581	5
dataset_name-FR-FCM-Z3YR_seed-42	cygate	9	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 hi	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 hi	0.5226909044357677	0.4927752374362243	0.5019053472649048	0.5452724358974359	7488	5
dataset_name-FR-FCM-Z3YR_seed-42	dgcytof	1	/Granulocytes	/Granulocytes	0.9993357631117703	0.9992047572732086	0.9988232992376604	0.9996489830808128	3329067	5
dataset_name-FR-FCM-Z3YR_seed-42	dgcytof	10	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 mid	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 mid	0.9856122260570681	0.9805310510139027	0.9760566856877351	0.9852530549271645	211298	5
dataset_name-FR-FCM-Z3YR_seed-42	dgcytof	11	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14hi	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14hi	0.988859052733817	0.9861600156111241	0.9802330444480587	0.9934217907286653	350462	5
dataset_name-FR-FCM-Z3YR_seed-42	dgcytof	12	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14mid	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14mid	0.7729051190088034	0.6379545711528019	0.8156369868603607	0.6906875082792423	14496	5
