dataset	model	stratification	population_id	population_name	population	f1_mean	f1_sd	precision_sd	recall_sd	balanced_accuracy_ovr_sd	n_runs
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	15	CD8+ T Cell (Naive)	CD8+ T Cell (Naive)	0.05729855994474441	0.0024283823670476503	0.0011537724924268638	0.0035151271164879623	2.2312254717304144e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	16	Dendritic Cell (Type 1, CD141+)	Dendritic Cell (Type 1, CD141+)	0.0046186442373948805	0.0026018214712068897	0.001387022483176466	0.021177239619977042	0.001487250156546711	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	17	Dendritic Cell (Type 2, CD1c+)	Dendritic Cell (Type 2, CD1c+)	7.799779656224712e-5	1.7440837520838395e-4	8.755074744764791e-5	0.022030226379308276	0.0013009846319960697	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	18	Monocyte (CD14+ CD16+)	Monocyte (CD14+ CD16+)	0.04473154918605954	0.001153484065325645	7.780364694438178e-4	0.003098041904148731	4.3576202229259195e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	19	Monocyte (CD14+ CD16-)	Monocyte (CD14+ CD16-)	0.08168982871021668	0.0052315854859591214	0.0030987582323390803	0.0035711972988469163	2.1844246837967094e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	2	B Cell (Memory)	B Cell (Memory)	0.02451622372933508	4.4539722512761543e-4	4.831471374017789e-4	0.0030155652785400417	7.352465662121114e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	20	Monocyte (CD14- CD16+)	Monocyte (CD14- CD16+)	0.017792063685663252	4.5365797961548015e-4	1.1051971434295342e-4	0.004848042740569423	7.058443322589775e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	21	NK Cell (CD56+ CD16+)	NK Cell (CD56+ CD16+)	0.06165677815857092	0.0031557511936736032	0.0011540991493314207	0.0035669869950522223	2.2043645584943138e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	22	NK Cell (CD56+ CD16-)	NK Cell (CD56+ CD16-)	0.036260727014207586	0.0012871501825891965	4.6737761411828514e-4	0.003445018648462293	4.831958905226983e-5	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	0.020363821775150386	4.78709929201637e-4	1.1564980892688848e-4	0.003979165631259697	2.640549551814137e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	3	B Cell (Plasmablast)	B Cell (Plasmablast)	0.011239281007376431	5.594539645363287e-4	2.9544406631175086e-4	0.004792149351327447	7.569217443127164e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	4	Basophil	Basophil	6.694928433518589e-4	9.196522701147704e-4	4.695478985067177e-4	0.02221011380147742	0.0011981604542664903	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	5	CD4+ CD8+ T Cell	CD4+ CD8+ T Cell	0.03453249934810137	0.03153549771875111	0.042645711906135905	0.02503761971269996	2.628227933611126e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	6	CD4+ T Cell (Central Memory)	CD4+ T Cell (Central Memory)	0.06065400282424617	0.0031381818562750056	0.001128297645665119	0.003888118457919117	2.2506622904793698e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	7	CD4+ T Cell (EMRA)	CD4+ T Cell (EMRA)	0.005944949873640629	2.5401348693070136e-4	1.400405806654407e-4	0.003038216257547531	9.617432351447224e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	8	CD4+ T Cell (Effector Memory)	CD4+ T Cell (Effector Memory)	0.021823204699651752	7.913633123982968e-4	3.704040438895819e-4	0.004059299270565904	5.334519913525926e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	9	CD4+ T Cell (Naive)	CD4+ T Cell (Naive)	0.06156240311014659	0.0025235096810823	0.0011273016871858573	0.0032656978942476253	2.456493440957431e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	1	B Cell (CD27-)	B Cell (CD27-)	0.04632075149169185	0.001721843776312102	6.419715409460877e-4	0.00362854016099362	2.639483412320991e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	10	CD4+ T Cell (Treg)	CD4+ T Cell (Treg)	0.030531892293776047	0.0010169398356412917	5.708482255282243e-4	0.003644727513941535	6.925974220414028e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	11	CD4- CD8- T Cell	CD4- CD8- T Cell	0.056791658946236376	0.002463035532766441	7.318072992096719e-4	0.003608739746396785	2.634939420780713e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	12	CD8+ T Cell (Central Memory)	CD8+ T Cell (Central Memory)	0.019267041428352356	8.414165549415398e-4	4.217243231330598e-4	0.004607415156499663	8.518799760320557e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	13	CD8+ T Cell (EMRA)	CD8+ T Cell (EMRA)	0.02425234961341916	0.0014367864622730495	0.0011698744603552953	0.003865608197407492	9.837244872261197e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	14	CD8+ T Cell (Effector Memory)	CD8+ T Cell (Effector Memory)	0.005880696294351267	2.0734259999025353e-4	1.059714314688901e-4	0.00488325258602131	9.797354403708158e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	15	CD8+ T Cell (Naive)	CD8+ T Cell (Naive)	0.057311255787065404	0.002864665446600928	0.0010836369090872402	0.0038748370064190132	2.599302234854931e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	16	Dendritic Cell (Type 1, CD141+)	Dendritic Cell (Type 1, CD141+)	0.004645091718118188	0.0026079326987123743	0.0013921594615145527	0.020827395544846028	0.0010588354527811034	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	17	Dendritic Cell (Type 2, CD1c+)	Dendritic Cell (Type 2, CD1c+)	6.631558416227814e-5	1.4828615415446236e-4	7.443780840365877e-5	0.01872569242241203	3.489998243954532e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	18	Monocyte (CD14+ CD16+)	Monocyte (CD14+ CD16+)	0.044727453052269134	0.0012912712537258332	5.270829035491997e-4	0.0032589129639528326	2.5792433905549194e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	19	Monocyte (CD14+ CD16-)	Monocyte (CD14+ CD16-)	0.08178281718188271	0.005432880181593714	0.0023591412687065903	0.0037051584393227362	2.0958392556576368e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	2	B Cell (Memory)	B Cell (Memory)	0.02411035203526101	4.7781156852021373e-4	2.14314140102989e-4	0.0037271628506205957	2.470109566453611e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	20	Monocyte (CD14- CD16+)	Monocyte (CD14- CD16+)	0.018229010235148772	4.815002715962506e-4	3.732012125620979e-4	0.0037520407061646414	7.085538874515058e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	21	NK Cell (CD56+ CD16+)	NK Cell (CD56+ CD16+)	0.06168305333350338	0.0029016140536111483	9.856003063242805e-4	0.003379568721449641	1.6702003595993407e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	22	NK Cell (CD56+ CD16-)	NK Cell (CD56+ CD16-)	0.03571728357199707	0.0010627304554531177	2.8457819921928876e-4	0.0031623503738185082	2.437717568656317e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	0.020642515063384076	9.260407816337292e-4	3.949869173145285e-4	0.00499799645707968	7.062819150018992e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	3	B Cell (Plasmablast)	B Cell (Plasmablast)	0.011568858028501348	5.073968766073552e-4	2.448732617424821e-4	0.005220807435665322	0.0010806854068300348	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	4	Basophil	Basophil	6.710703813870165e-4	9.345165161129018e-4	4.771409761431276e-4	0.022560095821476518	0.0019617380805925905	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	5	CD4+ CD8+ T Cell	CD4+ CD8+ T Cell	0.03439574354624623	0.03141378638962509	0.04247051222802456	0.024944677282501146	1.325974941413689e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	6	CD4+ T Cell (Central Memory)	CD4+ T Cell (Central Memory)	0.06124679342768056	0.002995189571275432	9.442763206202422e-4	0.0037750801712308486	1.7174286467467177e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	7	CD4+ T Cell (EMRA)	CD4+ T Cell (EMRA)	0.005842231142582878	1.2291502137662185e-4	6.947423866529845e-5	0.002906793621818331	5.521962487022396e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	8	CD4+ T Cell (Effector Memory)	CD4+ T Cell (Effector Memory)	0.0214191935754802	5.472531374959489e-4	2.4315822068550412e-4	0.003477628509375666	3.539238526226056e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	9	CD4+ T Cell (Naive)	CD4+ T Cell (Naive)	0.062046877682424985	0.0028640825619363906	6.020763308906831e-4	0.0035799601053059607	1.5295191498006786e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	1	B Cell (CD27-)	B Cell (CD27-)	0.04632075149169185	0.001721843776312102	6.419715409460877e-4	0.00362854016099362	2.639483412320991e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	10	CD4+ T Cell (Treg)	CD4+ T Cell (Treg)	0.030531892293776047	0.0010169398356412917	5.708482255282243e-4	0.003644727513941535	6.925974220414028e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	11	CD4- CD8- T Cell	CD4- CD8- T Cell	0.056791658946236376	0.002463035532766441	7.318072992096719e-4	0.003608739746396785	2.634939420780713e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	12	CD8+ T Cell (Central Memory)	CD8+ T Cell (Central Memory)	0.019267041428352356	8.414165549415398e-4	4.217243231330598e-4	0.004607415156499663	8.518799760320557e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	13	CD8+ T Cell (EMRA)	CD8+ T Cell (EMRA)	0.02425234961341916	0.0014367864622730495	0.0011698744603552953	0.003865608197407492	9.837244872261197e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	14	CD8+ T Cell (Effector Memory)	CD8+ T Cell (Effector Memory)	0.005880696294351267	2.0734259999025353e-4	1.059714314688901e-4	0.00488325258602131	9.797354403708158e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	15	CD8+ T Cell (Naive)	CD8+ T Cell (Naive)	0.057311255787065404	0.002864665446600928	0.0010836369090872402	0.0038748370064190132	2.599302234854931e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	16	Dendritic Cell (Type 1, CD141+)	Dendritic Cell (Type 1, CD141+)	0.004645091718118188	0.0026079326987123743	0.0013921594615145527	0.020827395544846028	0.0010588354527811034	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	17	Dendritic Cell (Type 2, CD1c+)	Dendritic Cell (Type 2, CD1c+)	6.631558416227814e-5	1.4828615415446236e-4	7.443780840365877e-5	0.01872569242241203	3.489998243954532e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	18	Monocyte (CD14+ CD16+)	Monocyte (CD14+ CD16+)	0.044727453052269134	0.0012912712537258332	5.270829035491997e-4	0.0032589129639528326	2.5792433905549194e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	19	Monocyte (CD14+ CD16-)	Monocyte (CD14+ CD16-)	0.08178281718188271	0.005432880181593714	0.0023591412687065903	0.0037051584393227362	2.0958392556576368e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	2	B Cell (Memory)	B Cell (Memory)	0.02411035203526101	4.7781156852021373e-4	2.14314140102989e-4	0.0037271628506205957	2.470109566453611e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	20	Monocyte (CD14- CD16+)	Monocyte (CD14- CD16+)	0.018229010235148772	4.815002715962506e-4	3.732012125620979e-4	0.0037520407061646414	7.085538874515058e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	21	NK Cell (CD56+ CD16+)	NK Cell (CD56+ CD16+)	0.06168305333350338	0.0029016140536111483	9.856003063242805e-4	0.003379568721449641	1.6702003595993407e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	22	NK Cell (CD56+ CD16-)	NK Cell (CD56+ CD16-)	0.03571728357199707	0.0010627304554531177	2.8457819921928876e-4	0.0031623503738185082	2.437717568656317e-4	5
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	0.020642515063384076	9.260407816337292e-4	3.949869173145285e-4	0.00499799645707968	7.062819150018992e-4	5
