dataset	model	stratification	crossvalidation	run_id	population_id	population_name	population	tp	fp	fn	tn	tpr	fpr	fnr	tnr
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-4	run0	5	CD8	CD8	172895	19757	7954	1065768	0.9560185569176495	0.018200409939890836	0.04398144308235047	0.9817995900601092
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-4	run0	4	CD4	CD4	657486	9083	12477	587328	0.9813765834829684	0.015229430711371856	0.018623416517031536	0.9847705692886282
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-4	run0	3	CD3+	CD3+	20336	8624	45080	1192334	0.3108719579307815	0.007180933887779589	0.6891280420692185	0.9928190661122204
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-4	run0	2	CD19	CD19	172916	4368	197	1088893	0.9988620149844322	0.0039953862801288985	0.001137985015567866	0.9960046137198711
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-4	run0	1	CD14 monocytes	CD14 monocytes	175708	195	1325	1089146	0.9925155197053657	1.7900730808810097e-4	0.007484480294634333	0.9998209926919119
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-5	run0	5	CD8	CD8	177595	24417	5060	1024161	0.9722975007527853	0.023285821369511853	0.027702499247214695	0.9767141786304882
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-5	run0	4	CD4	CD4	649790	8898	11451	561094	0.9826825620310901	0.015610745413970723	0.017317437968909975	0.9843892545860293
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-5	run0	3	CD3+	CD3+	22877	7958	50727	1149671	0.3108119123960654	0.006874395855667057	0.6891880876039346	0.9931256041443329
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-5	run0	2	CD19	CD19	159211	2028	228	1069766	0.9985699860134597	0.0018921546491210066	0.0014300139865403069	0.998107845350879
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	lda	unfiltered	num-5	run0	1	CD14 monocytes	CD14 monocytes	153212	155	1082	1076784	0.9929874136388972	1.4392644337330156e-4	0.007012586361102829	0.9998560735566266
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-1	run0	4	CD4	CD4	137592	132511	548808	527788	0.20045454545454544	0.20068332679589096	0.7995454545454546	0.799316673204109
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-1	run0	2	CD19	CD19	34841	235050	140142	936666	0.19911077076058817	0.20060321784459714	0.8008892292394119	0.7993967821554029
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-1	run0	5	CD8	CD8	39625	229350	159731	917993	0.19876502337526836	0.19989663073727734	0.8012349766247316	0.8001033692627226
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-1	run0	3	CD3+	CD3+	16821	252047	67876	1009955	0.19860207563431997	0.19971996874806855	0.80139792436568	0.8002800312519315
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-1	run0	1	CD14 monocytes	CD14 monocytes	40197	228665	161066	916771	0.19972374455314687	0.19963140673071214	0.8002762554468531	0.8003685932692879
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-2	run0	2	CD19	CD19	35065	220646	140049	878601	0.2002409858720605	0.20072467789313958	0.7997590141279395	0.7992753221068605
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-2	run0	5	CD8	CD8	39633	215676	158559	860493	0.19997275369338824	0.20041090200516834	0.8000272463066118	0.7995890979948317
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-2	run0	1	CD14 monocytes	CD14 monocytes	42080	212678	168521	851082	0.19980911771549043	0.19993043543656464	0.8001908822845095	0.8000695645634354
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-2	run0	3	CD3+	CD3+	16600	237714	66281	953766	0.20028715869740954	0.1995115318763219	0.7997128413025905	0.8004884681236781
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-2	run0	4	CD4	CD4	121268	133001	486305	533787	0.19959412284614358	0.1994651973340852	0.8004058771538564	0.8005348026659148
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-3	run0	1	CD14 monocytes	CD14 monocytes	33276	202361	133535	805321	0.19948324750765836	0.20081831371404868	0.8005167524923417	0.7991816862859513
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-3	run0	5	CD8	CD8	40274	195199	161278	777742	0.19981940144478844	0.20062778729645478	0.8001805985552115	0.7993722127035452
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-3	run0	2	CD19	CD19	25823	208956	103039	836675	0.20039266812559173	0.1998372274731717	0.7996073318744082	0.8001627725268283
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-3	run0	3	CD3+	CD3+	14132	220163	57712	882486	0.19670396971215412	0.19966734654454862	0.8032960302878459	0.8003326534554513
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-3	run0	4	CD4	CD4	120885	113424	484539	455645	0.19966998335051137	0.1993150215527467	0.8003300166494887	0.8006849784472533
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-4	run0	5	CD8	CD8	36130	217609	144719	867916	0.19977992690034227	0.20046429147186845	0.8002200730996577	0.7995357085281315
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-4	run0	3	CD3+	CD3+	13292	240746	52124	960212	0.2031918796624679	0.2004616314642144	0.7968081203375321	0.7995383685357856
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-4	run0	1	CD14 monocytes	CD14 monocytes	35346	217875	141687	871466	0.19965769093897748	0.2000062423061282	0.8003423090610225	0.7999937576938718
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-4	run0	2	CD19	CD19	34699	218037	138414	875224	0.20044133022938773	0.19943727984442874	0.7995586697706123	0.8005627201555713
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-4	run0	4	CD4	CD4	133743	118897	536220	477514	0.19962744211247488	0.19935413666079263	0.8003725578875251	0.8006458633392074
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-5	run0	2	CD19	CD19	31870	215024	127569	856770	0.19988835855719114	0.2006206416531535	0.8001116414428089	0.7993793583468465
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-5	run0	5	CD8	CD8	36512	210353	146143	838225	0.19989597875776738	0.2006078708498557	0.8001040212422327	0.7993921291501442
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-5	run0	1	CD14 monocytes	CD14 monocytes	30988	215241	123306	861698	0.20083736243794315	0.19986368772976	0.7991626375620569	0.80013631227024
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-5	run0	3	CD3+	CD3+	14648	231025	58956	926604	0.1990109233193848	0.19956739162546897	0.8009890766806151	0.800432608374531
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-both	num-5	run0	4	CD4	CD4	132046	113526	529195	456466	0.1996942113389823	0.19917121643812544	0.8003057886610176	0.8008287835618746
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-1	run0	4	CD4	CD4	137739	132442	548661	527857	0.20066870629370628	0.20057882868215762	0.7993312937062937	0.7994211713178424
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-1	run0	2	CD19	CD19	35173	234461	139810	937255	0.20100809792951316	0.20010053630743285	0.7989919020704869	0.7998994636925671
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-1	run0	3	CD3+	CD3+	16820	252294	67877	1009708	0.19859026884069092	0.19991568951554753	0.801409731159309	0.8000843104844525
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-1	run0	5	CD8	CD8	39636	229334	159720	918009	0.19882020104737255	0.19988268547417817	0.8011797989526275	0.8001173145258218
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-1	run0	1	CD14 monocytes	CD14 monocytes	40311	228489	160952	916947	0.20029016759165869	0.19947775344934157	0.7997098324083414	0.8005222465506584
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-2	run0	2	CD19	CD19	35270	220449	139844	878798	0.2014116518382311	0.20054546430420098	0.7985883481617689	0.799454535695799
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-2	run0	5	CD8	CD8	39775	215635	158417	860534	0.20068923064503108	0.20037280389975923	0.7993107693549689	0.7996271961002408
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-2	run0	1	CD14 monocytes	CD14 monocytes	41975	212542	168626	851218	0.19931054458430872	0.19980258704971046	0.8006894554156913	0.8001974129502896
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-2	run0	4	CD4	CD4	121417	133034	486156	533754	0.19983936086692464	0.19951468832672453	0.8001606391330753	0.8004853116732754
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-2	run0	3	CD3+	CD3+	16747	237517	66134	953963	0.2020607859461155	0.199346191291503	0.7979392140538845	0.800653808708497
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-3	run0	5	CD8	CD8	40439	195132	161113	777809	0.2006380487417639	0.20055892392241667	0.7993619512582361	0.7994410760775833
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-3	run0	1	CD14 monocytes	CD14 monocytes	33322	201724	133489	805958	0.19975900869846713	0.20018616984326404	0.8002409913015329	0.7998138301567359
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-3	run0	3	CD3+	CD3+	14477	220554	57367	882095	0.20150604086632148	0.20002194714727897	0.7984939591336785	0.79997805285272106
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-3	run0	2	CD19	CD19	25778	208775	103084	836856	0.20004345734196272	0.1996641262548643	0.7999565426580373	0.8003358737451357
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-3	run0	4	CD4	CD4	120899	113393	484525	455676	0.19969310764026532	0.199260546612098	0.8003068923597346	0.800739453387902
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-4	run0	5	CD8	CD8	36249	217580	144600	867945	0.20043793440936913	0.20043757628797126	0.7995620655906308	0.7995624237120288
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-4	run0	3	CD3+	CD3+	13298	240715	52118	960243	0.20328360034242388	0.2004358187380408	0.7967163996575761	0.7995641812619592
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-4	run0	4	CD4	CD4	133412	119480	536551	476931	0.1991333849779764	0.20033165048934376	0.8008666150220236	0.7996683495106562
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-4	run0	1	CD14 monocytes	CD14 monocytes	35406	217510	141627	871831	0.199996610801376	0.19967117734483508	0.800003389198624	0.8003288226551649
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-4	run0	2	CD19	CD19	34817	217907	138296	875354	0.20112296592399184	0.1993183695384725	0.7988770340760082	0.8006816304615275
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-5	run0	5	CD8	CD8	36536	210249	146119	838329	0.20002737401111384	0.200508688910124	0.7999726259888862	0.799491311089876
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-5	run0	2	CD19	CD19	32160	214719	127279	857075	0.2017072359962117	0.20033607204369497	0.7982927640037882	0.799663927956305
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-5	run0	3	CD3+	CD3+	14511	231354	59093	926275	0.19714961143416118	0.19985159321336973	0.8028503885658388	0.8001484067866302
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-5	run0	4	CD4	CD4	132073	113837	529168	456155	0.19973504365276806	0.19971683813106147	0.8002649563472319	0.8002831618689386
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	drop-train	num-5	run0	1	CD14 monocytes	CD14 monocytes	30882	214912	123412	862027	0.2001503622953582	0.1995581922467289	0.7998496377046418	0.8004418077532711
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-1	run0	2	CD19	CD19	29307	195861	145676	975855	0.16748484138459166	0.1671573999160206	0.8325151586154084	0.8328426000839794
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-1	run0	1	CD14 monocytes	CD14 monocytes	33580	190822	167683	954614	0.16684636520373838	0.16659333214601252	0.8331536347962616	0.8334066678539874
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-1	run0	3	CD3+	CD3+	14069	210213	70628	1051789	0.16610977956716294	0.1665710513929455	0.833890220432837	0.8334289486070545
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-1	run0	4	CD4	CD4	114202	109764	572198	550535	0.16637820512820511	0.16623378196847186	0.8336217948717949	0.8337662180315282
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-1	run0	5	CD8	CD8	33247	190644	166109	956699	0.16677200585886554	0.16616129614247876	0.8332279941411345	0.8338387038575212
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-2	run0	2	CD19	CD19	29190	183598	145924	915649	0.16669141245131744	0.1670216066088877	0.8333085875486825	0.8329783933911122
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-2	run0	5	CD8	CD8	33274	179697	164918	896472	0.16788770485186083	0.16697842067556304	0.8321122951481392	0.833021579324437
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-2	run0	4	CD4	CD4	100762	111087	506811	555701	0.1658434459727473	0.16660017876746433	0.8341565540272526	0.8333998212325356
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-2	run0	3	CD3+	CD3+	13953	198410	68928	993070	0.16834980272921418	0.16652398697418336	0.8316501972707858	0.8334760130258166
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-2	run0	1	CD14 monocytes	CD14 monocytes	35022	177139	175579	886621	0.16629550666900916	0.16652158381589832	0.8337044933309908	0.8334784161841017
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-3	run0	1	CD14 monocytes	CD14 monocytes	27697	168856	139114	838826	0.1660382109093525	0.1675687369626529	0.8339617890906476	0.832431263037347
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-3	run0	5	CD8	CD8	33775	162217	167777	810724	0.167574620941494	0.1667285066617606	0.832425379058506	0.8332714933382395
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-3	run0	3	CD3+	CD3+	12010	183774	59834	918875	0.16716775235231893	0.16666591091090638	0.832832247647681	0.8333340890890937
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-3	run0	2	CD19	CD19	21463	174069	107399	871562	0.16655802331175987	0.1664726849146592	0.8334419766882402	0.8335273150853408
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-3	run0	4	CD4	CD4	100601	94522	504823	474547	0.16616619096699173	0.16609936580625548	0.8338338090330083	0.8339006341937445
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-4	run0	3	CD3+	CD3+	10849	200726	54567	1000232	0.1658462761403938	0.16713823464267694	0.8341537238596062	0.832861765357323
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-4	run0	5	CD8	CD8	30445	181306	150404	904219	0.16834486228842846	0.16702148729877248	0.8316551377115715	0.8329785127012275
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-4	run0	2	CD19	CD19	28489	182410	144624	910851	0.16456880765742607	0.1668494531497968	0.8354311923425739	0.8331505468502032
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	random	unfiltered	num-4	run0	1	CD14 monocytes	CD14 monocytes	29673	181296	147360	908045	0.1676128179491959	0.16642722526738643	0.8323871820508041	0.8335727747326136
