dataset	model	stratification	crossvalidation	run_id	population_id	population_name	population	tp	fp	fn	tn	tpr	fpr	fnr	tnr
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	5	Lymphocytes	Lymphocytes	871	7314	5703	6912343	0.13249163370854883	0.0010569888073931988	0.8675083662914511	0.9989430111926068
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	5	Lymphocytes	Lymphocytes	871	7314	5703	6912343	0.13249163370854883	0.0010569888073931988	0.8675083662914511	0.9989430111926068
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	6	Monocytes	Monocytes	1309928	74060	186947	5355296	0.8751084759916493	0.013640660144591735	0.12489152400835073	0.9863593398554082
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	6	Monocytes	Monocytes	1309928	74060	186947	5355296	0.8751084759916493	0.013640660144591735	0.12489152400835073	0.9863593398554082
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	6	Monocytes	Monocytes	1309928	74060	186947	5355296	0.8751084759916493	0.013640660144591735	0.12489152400835073	0.9863593398554082
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	7	NK cells	NK cells	469940	29970	233094	6193227	0.6684456228290524	0.0048158526879351566	0.33155437717094766	0.9951841473120648
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	7	NK cells	NK cells	469940	29970	233094	6193227	0.6684456228290524	0.0048158526879351566	0.33155437717094766	0.9951841473120648
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	7	NK cells	NK cells	469940	29970	233094	6193227	0.6684456228290524	0.0048158526879351566	0.33155437717094766	0.9951841473120648
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	8	Q1: CD19- , CD3+	Q1: CD19- , CD3+	151531	115377	43476	6615847	0.7770541570302605	0.017140567599592586	0.22294584296973954	0.9828594324004074
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	8	Q1: CD19- , CD3+	Q1: CD19- , CD3+	151531	115377	43476	6615847	0.7770541570302605	0.017140567599592586	0.22294584296973954	0.9828594324004074
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	8	Q1: CD19- , CD3+	Q1: CD19- , CD3+	151531	115377	43476	6615847	0.7770541570302605	0.017140567599592586	0.22294584296973954	0.9828594324004074
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	9	Q1: HLA-DR- , CD14+	Q1: HLA-DR- , CD14+	0	0	10	6926221	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	9	Q1: HLA-DR- , CD14+	Q1: HLA-DR- , CD14+	0	0	10	6926221	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	9	Q1: HLA-DR- , CD14+	Q1: HLA-DR- , CD14+	0	0	10	6926221	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	10	Q2: CD19+ , CD3+	Q2: CD19+ , CD3+	202	6797	929	6918303	0.1786030061892131	9.81502072172243e-4	0.8213969938107869	0.9990184979278277
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	10	Q2: CD19+ , CD3+	Q2: CD19+ , CD3+	202	6797	929	6918303	0.1786030061892131	9.81502072172243e-4	0.8213969938107869	0.9990184979278277
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	10	Q2: CD19+ , CD3+	Q2: CD19+ , CD3+	202	6797	929	6918303	0.1786030061892131	9.81502072172243e-4	0.8213969938107869	0.9990184979278277
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	11	Q2: HLA-DR+ , CD14+	Q2: HLA-DR+ , CD14+	741	15736	3213	6906541	0.18740515933232169	0.0022732404380812845	0.8125948406676783	0.9977267595619187
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	11	Q2: HLA-DR+ , CD14+	Q2: HLA-DR+ , CD14+	741	15736	3213	6906541	0.18740515933232169	0.0022732404380812845	0.8125948406676783	0.9977267595619187
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	11	Q2: HLA-DR+ , CD14+	Q2: HLA-DR+ , CD14+	741	15736	3213	6906541	0.18740515933232169	0.0022732404380812845	0.8125948406676783	0.9977267595619187
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	12	Q3: CD19+ , CD3-	Q3: CD19+ , CD3-	9312	124947	3270	6788702	0.7401049117787315	0.018072511346757695	0.2598950882212685	0.9819274886532423
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	12	Q3: CD19+ , CD3-	Q3: CD19+ , CD3-	9312	124947	3270	6788702	0.7401049117787315	0.018072511346757695	0.2598950882212685	0.9819274886532423
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	12	Q3: CD19+ , CD3-	Q3: CD19+ , CD3-	9312	124947	3270	6788702	0.7401049117787315	0.018072511346757695	0.2598950882212685	0.9819274886532423
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	13	Q4: CD19- , CD3-	Q4: CD19- , CD3-	140866	40936	24185	6720244	0.8534695336592932	0.006054564439935041	0.14653046634070682	0.993945435560065
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	13	Q4: CD19- , CD3-	Q4: CD19- , CD3-	140866	40936	24185	6720244	0.8534695336592932	0.006054564439935041	0.14653046634070682	0.993945435560065
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	13	Q4: CD19- , CD3-	Q4: CD19- , CD3-	140866	40936	24185	6720244	0.8534695336592932	0.006054564439935041	0.14653046634070682	0.993945435560065
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	14	Single Cells	Single Cells	10514	135234	29194	6751289	0.26478291528155534	0.0196374861450401	0.7352170847184446	0.9803625138549599
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	14	Single Cells	Single Cells	10514	135234	29194	6751289	0.26478291528155534	0.0196374861450401	0.7352170847184446	0.9803625138549599
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	14	Single Cells	Single Cells	10514	135234	29194	6751289	0.26478291528155534	0.0196374861450401	0.7352170847184446	0.9803625138549599
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	15	T cells2	T cells2	0	5	168	6926058	0	7.219108460318655e-7	1	0.999999278089154
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	15	T cells2	T cells2	0	5	168	6926058	0	7.219108460318655e-7	1	0.999999278089154
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	15	T cells2	T cells2	0	5	168	6926058	0	7.219108460318655e-7	1	0.999999278089154
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	16	intermediate	intermediate	409	9300	2770	6913752	0.12865681031770998	0.001343338169350743	0.8713431896822901	0.9986566618306493
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	16	intermediate	intermediate	409	9300	2770	6913752	0.12865681031770998	0.001343338169350743	0.8713431896822901	0.9986566618306493
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	16	intermediate	intermediate	409	9300	2770	6913752	0.12865681031770998	0.001343338169350743	0.8713431896822901	0.9986566618306493
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	17	naive?	naive?	0	4	5069	6921158	0	5.779376353277095e-7	1	0.9999994220623647
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	17	naive?	naive?	0	4	5069	6921158	0	5.779376353277095e-7	1	0.9999994220623647
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	17	naive?	naive?	0	4	5069	6921158	0	5.779376353277095e-7	1	0.9999994220623647
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-1	run0	18	noNK	noNK	3837655	59822	427892	2600862	0.8996864880401036	0.022483692163368516	0.10031351195989635	0.9775163078366315
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-1	run0	18	noNK	noNK	3837655	59822	427892	2600862	0.8996864880401036	0.022483692163368516	0.10031351195989635	0.9775163078366315
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-1	run0	18	noNK	noNK	3837655	59822	427892	2600862	0.8996864880401036	0.022483692163368516	0.10031351195989635	0.9775163078366315
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	1	CD11b+	CD11b+	2215	14024	6507	6923006	0.25395551479018574	0.0020216144373024192	0.7460444852098143	0.9979783855626976
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	1	CD11b+	CD11b+	2215	14024	6507	6923006	0.25395551479018574	0.0020216144373024192	0.7460444852098143	0.9979783855626976
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	1	CD11b+	CD11b+	2215	14024	6507	6923006	0.25395551479018574	0.0020216144373024192	0.7460444852098143	0.9979783855626976
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	2	CD4	CD4	0	0	8473	6937279	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	2	CD4	CD4	0	0	8473	6937279	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	2	CD4	CD4	0	0	8473	6937279	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	3	CD45RO+	CD45RO+	0	0	1	6945751	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	3	CD45RO+	CD45RO+	0	0	1	6945751	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	3	CD45RO+	CD45RO+	0	0	1	6945751	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	4	CD8	CD8	0	1	11465	6934286	0	1.4421093329422332e-7	1	0.9999998557890667
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	4	CD8	CD8	0	1	11465	6934286	0	1.4421093329422332e-7	1	0.9999998557890667
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	4	CD8	CD8	0	1	11465	6934286	0	1.4421093329422332e-7	1	0.9999998557890667
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	5	Lymphocytes	Lymphocytes	620	1449	5817	6937866	0.09631816063383564	2.0881023559241797e-4	0.9036818393661643	0.9997911897644076
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	5	Lymphocytes	Lymphocytes	620	1449	5817	6937866	0.09631816063383564	2.0881023559241797e-4	0.9036818393661643	0.9997911897644076
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	5	Lymphocytes	Lymphocytes	620	1449	5817	6937866	0.09631816063383564	2.0881023559241797e-4	0.9036818393661643	0.9997911897644076
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	6	Monocytes	Monocytes	1409901	85440	97529	5352882	0.9353011416782205	0.015710728419538234	0.06469885832177945	0.9842892715804618
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	6	Monocytes	Monocytes	1409901	85440	97529	5352882	0.9353011416782205	0.015710728419538234	0.06469885832177945	0.9842892715804618
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	6	Monocytes	Monocytes	1409901	85440	97529	5352882	0.9353011416782205	0.015710728419538234	0.06469885832177945	0.9842892715804618
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	7	NK cells	NK cells	573671	30439	118732	6222910	0.8285218290504229	0.004867631728214753	0.17147817094957704	0.9951323682717852
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	7	NK cells	NK cells	573671	30439	118732	6222910	0.8285218290504229	0.004867631728214753	0.17147817094957704	0.9951323682717852
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	7	NK cells	NK cells	573671	30439	118732	6222910	0.8285218290504229	0.004867631728214753	0.17147817094957704	0.9951323682717852
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	8	Q1: CD19- , CD3+	Q1: CD19- , CD3+	99552	7727	102372	6736101	0.4930171747786296	0.0011457884157187875	0.5069828252213704	0.9988542115842812
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	8	Q1: CD19- , CD3+	Q1: CD19- , CD3+	99552	7727	102372	6736101	0.4930171747786296	0.0011457884157187875	0.5069828252213704	0.9988542115842812
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	8	Q1: CD19- , CD3+	Q1: CD19- , CD3+	99552	7727	102372	6736101	0.4930171747786296	0.0011457884157187875	0.5069828252213704	0.9988542115842812
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	9	Q1: HLA-DR- , CD14+	Q1: HLA-DR- , CD14+	0	0	10	6945742	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	9	Q1: HLA-DR- , CD14+	Q1: HLA-DR- , CD14+	0	0	10	6945742	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	9	Q1: HLA-DR- , CD14+	Q1: HLA-DR- , CD14+	0	0	10	6945742	0	0	1	1
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	10	Q2: CD19+ , CD3+	Q2: CD19+ , CD3+	200	1747	930	6942875	0.17699115044247787	2.515615680738275e-4	0.8230088495575221	0.9997484384319262
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	10	Q2: CD19+ , CD3+	Q2: CD19+ , CD3+	200	1747	930	6942875	0.17699115044247787	2.515615680738275e-4	0.8230088495575221	0.9997484384319262
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	10	Q2: CD19+ , CD3+	Q2: CD19+ , CD3+	200	1747	930	6942875	0.17699115044247787	2.515615680738275e-4	0.8230088495575221	0.9997484384319262
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	11	Q2: HLA-DR+ , CD14+	Q2: HLA-DR+ , CD14+	342	6395	3634	6935381	0.08601609657947686	9.212339896879416e-4	0.9139839034205232	0.9990787660103121
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	11	Q2: HLA-DR+ , CD14+	Q2: HLA-DR+ , CD14+	342	6395	3634	6935381	0.08601609657947686	9.212339896879416e-4	0.9139839034205232	0.9990787660103121
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	11	Q2: HLA-DR+ , CD14+	Q2: HLA-DR+ , CD14+	342	6395	3634	6935381	0.08601609657947686	9.212339896879416e-4	0.9139839034205232	0.9990787660103121
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	12	Q3: CD19+ , CD3-	Q3: CD19+ , CD3-	4401	2907	8227	6930217	0.3485112448527083	4.1929150553199395e-4	0.6514887551472918	0.999580708494468
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	12	Q3: CD19+ , CD3-	Q3: CD19+ , CD3-	4401	2907	8227	6930217	0.3485112448527083	4.1929150553199395e-4	0.6514887551472918	0.999580708494468
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	12	Q3: CD19+ , CD3-	Q3: CD19+ , CD3-	4401	2907	8227	6930217	0.3485112448527083	4.1929150553199395e-4	0.6514887551472918	0.999580708494468
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	13	Q4: CD19- , CD3-	Q4: CD19- , CD3-	74365	58632	95063	6717692	0.4389180064688245	0.008652478836608166	0.5610819935311755	0.9913475211633919
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	13	Q4: CD19- , CD3-	Q4: CD19- , CD3-	74365	58632	95063	6717692	0.4389180064688245	0.008652478836608166	0.5610819935311755	0.9913475211633919
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	13	Q4: CD19- , CD3-	Q4: CD19- , CD3-	74365	58632	95063	6717692	0.4389180064688245	0.008652478836608166	0.5610819935311755	0.9913475211633919
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	14	Single Cells	Single Cells	10829	19726	26174	6889023	0.2926519471394211	0.002855220243201772	0.7073480528605789	0.9971447797567983
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-both	num-2	run0	14	Single Cells	Single Cells	10829	19726	26174	6889023	0.2926519471394211	0.002855220243201772	0.7073480528605789	0.9971447797567983
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	unfiltered	num-2	run0	14	Single Cells	Single Cells	10829	19726	26174	6889023	0.2926519471394211	0.002855220243201772	0.7073480528605789	0.9971447797567983
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	lda	drop-train	num-2	run0	15	T cells2	T cells2	0	2771	172	6942809	0	3.989587622631947e-4	1	0.9996010412377369
