dataset	model	stratification	crossvalidation	run_id	n_cells	n_populations	min_support	median_support	max_support	imbalance_ratio	support_entropy
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-2	run0	2351561	23	406	40576	660160	1626.0098522167489	3.579629490997429
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-3	run0	2403060	23	461	40513	679484	1473.9349240780912	3.5736934499726214
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	2390998	23	461	38392	678706	1472.2472885032537	3.568687754032347
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-5	run0	2385788	23	461	38985	672490	1458.7635574837311	3.5760493212523743
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-1	run0	2400492	23	461	40753	682164	1479.7483731019522	3.5710745275778017
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-2	run0	2351561	23	406	40576	660160	1626.0098522167489	3.579629490997429
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-3	run0	2403060	23	461	40513	679484	1473.9349240780912	3.5736934499726214
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	2390998	23	461	38392	678706	1472.2472885032537	3.568687754032347
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-5	run0	2385788	23	461	38985	672490	1458.7635574837311	3.5760493212523743
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-1	run0	2400492	23	461	40753	682164	1479.7483731019522	3.5710745275778017
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-2	run0	2351561	23	406	40576	660160	1626.0098522167489	3.579629490997429
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-3	run0	2403060	23	461	40513	679484	1473.9349240780912	3.5736934499726214
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	2390998	23	461	38392	678706	1472.2472885032537	3.568687754032347
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-5	run0	2385788	23	461	38985	672490	1458.7635574837311	3.5760493212523743
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	num-1	run0	2400492	23	461	40753	682164	1479.7483731019522	3.5710745275778017
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	num-2	run0	2351561	23	406	40576	660160	1626.0098522167489	3.579629490997429
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	num-3	run0	2403060	23	461	40513	679484	1473.9349240780912	3.5736934499726214
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	num-4	run0	2390998	23	461	38392	678706	1472.2472885032537	3.568687754032347
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	num-5	run0	2385788	23	461	38985	672490	1458.7635574837311	3.5760493212523743
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	num-1	run0	2400492	23	461	40753	682164	1479.7483731019522	3.5710745275778017
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	num-2	run0	2351561	23	406	40576	660160	1626.0098522167489	3.579629490997429
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	num-3	run0	2403060	23	461	40513	679484	1473.9349240780912	3.5736934499726214
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	num-4	run0	2390998	23	461	38392	678706	1472.2472885032537	3.568687754032347
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	num-5	run0	2385788	23	461	38985	672490	1458.7635574837311	3.5760493212523743
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-1	run0	2400492	23	461	40753	682164	1479.7483731019522	3.5710745275778017
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-2	run0	2351561	23	406	40576	660160	1626.0098522167489	3.579629490997429
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-3	run0	2403060	23	461	40513	679484	1473.9349240780912	3.5736934499726214
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-4	run0	2390998	23	461	38392	678706	1472.2472885032537	3.568687754032347
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-5	run0	2385788	23	461	38985	672490	1458.7635574837311	3.5760493212523743
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-1	run0	3315861	5	148112	410288	1497047	10.107533488171114	1.9436247117533696
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-2	run0	3490514	5	184787	410167	1680825	9.096013247685173	1.9317652336838333
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-3	run0	3390064	5	177410	406331	1569785	8.848345640042838	1.9420837667689304
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-4	run0	3423803	5	169715	389869	1629182	9.599516837050349	1.9200167945133737
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-5	run0	3496879	5	182585	419294	1658216	9.08188514938248	1.9355128614260704
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-1	run0	3315861	5	148112	410288	1497047	10.107533488171114	1.9436247117533696
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-2	run0	3490514	5	184787	410167	1680825	9.096013247685173	1.9317652336838333
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-3	run0	3390064	5	177410	406331	1569785	8.848345640042838	1.9420837667689304
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-4	run0	3423803	5	169715	389869	1629182	9.599516837050349	1.9200167945133737
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-5	run0	3496879	5	182585	419294	1658216	9.08188514938248	1.9355128614260704
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	num-1	run0	3315861	5	148112	410288	1497047	10.107533488171114	1.9436247117533696
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	num-2	run0	3490514	5	184787	410167	1680825	9.096013247685173	1.9317652336838333
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	num-3	run0	3390064	5	177410	406331	1569785	8.848345640042838	1.9420837667689304
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	num-4	run0	3423803	5	169715	389869	1629182	9.599516837050349	1.9200167945133737
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	num-5	run0	3496879	5	182585	419294	1658216	9.08188514938248	1.9355128614260704
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-both	num-1	run0	3315861	5	148112	410288	1497047	10.107533488171114	1.9436247117533696
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-both	num-2	run0	3490514	5	184787	410167	1680825	9.096013247685173	1.9317652336838333
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-both	num-3	run0	3390064	5	177410	406331	1569785	8.848345640042838	1.9420837667689304
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-both	num-4	run0	3423803	5	169715	389869	1629182	9.599516837050349	1.9200167945133737
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-both	num-5	run0	3496879	5	182585	419294	1658216	9.08188514938248	1.9355128614260704
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-train	num-1	run0	3315861	5	148112	410288	1497047	10.107533488171114	1.9436247117533696
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-train	num-2	run0	3490514	5	184787	410167	1680825	9.096013247685173	1.9317652336838333
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-train	num-3	run0	3390064	5	177410	406331	1569785	8.848345640042838	1.9420837667689304
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-train	num-4	run0	3423803	5	169715	389869	1629182	9.599516837050349	1.9200167945133737
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	drop-train	num-5	run0	3496879	5	182585	419294	1658216	9.08188514938248	1.9355128614260704
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	unfiltered	num-1	run0	3315861	5	148112	410288	1497047	10.107533488171114	1.9436247117533696
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	unfiltered	num-2	run0	3490514	5	184787	410167	1680825	9.096013247685173	1.9317652336838333
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	unfiltered	num-3	run0	3390064	5	177410	406331	1569785	8.848345640042838	1.9420837667689304
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	unfiltered	num-4	run0	3423803	5	169715	389869	1629182	9.599516837050349	1.9200167945133737
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cydefine[3f57bdcdec41]	unfiltered	num-5	run0	3496879	5	182585	419294	1658216	9.08188514938248	1.9355128614260704
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-both	num-1	run0	3315861	5	148112	410288	1497047	10.107533488171114	1.9436247117533696
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-both	num-2	run0	3490514	5	184787	410167	1680825	9.096013247685173	1.9317652336838333
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-both	num-3	run0	3390064	5	177410	406331	1569785	8.848345640042838	1.9420837667689304
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-both	num-4	run0	3423803	5	169715	389869	1629182	9.599516837050349	1.9200167945133737
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-both	num-5	run0	3496879	5	182585	419294	1658216	9.08188514938248	1.9355128614260704
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-train	num-1	run0	3315861	5	148112	410288	1497047	10.107533488171114	1.9436247117533696
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-train	num-2	run0	3490514	5	184787	410167	1680825	9.096013247685173	1.9317652336838333
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-train	num-3	run0	3390064	5	177410	406331	1569785	8.848345640042838	1.9420837667689304
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cygate	drop-train	num-4	run0	3423803	5	169715	389869	1629182	9.599516837050349	1.9200167945133737
